Andrew Lang,James VI and the Gowrie Mystery
Anthony Trollope,The Last Chronicle of Barset
William Wymark Jacobs,The Lady of the Barge
John Ruskin,The Stones of Venice, Volume III (of 3)
Benjamin Disraeli,Vivian Grey
Walter de la Mare,The Three Mulla-mulgars
William Wymark Jacobs,Salthaven
Frank Richard Stockton,The Squirrel Inn
William Makepeace Thackeray,The Wolves and the Lamb
P G Wodehouse,A Prefect's Uncle
William Wymark Jacobs,Lawyer Quince, Odd Craft, Part 5
John Ruskin,The Stones of Venice, Volume I (of 3)
Daniel Defoe,The History of the Devil
Jacob Abbott,Nero
Ambrose Bierce,An Occurrence at Owl Creek Bridge
Edgar Rice Burroughs,Tarzan the Terrible
G K Chesterton,What's Wrong With The World
Herbert George Wells,The Door in the Wall And Other Stories
William Makepeace Thackeray,Burlesques
Abraham Lincoln,The Writings of Abraham Lincoln, Volume 3
Herman Melville,The Confidence-Man
Sir Arthur Conan Doyle,The Hound of the Baskervilles
Rafael Sabatini,Captain Blood
Daniel Defoe,Tour through the Eastern Counties of England, 1722
Andrew Lang,The Brown Fairy Book
William Wordsworth,The Prose Works of William Wordsworth
Louisa May Alcott,Work: A Story of Experience
Sir Arthur Conan Doyle,A Duet
Henry Rider Haggard,Eric Brighteyes
William Dean Howells,A Little Swiss Sojourn
R M Ballantyne,Blown to Bits
R M Ballantyne,Man on the Ocean
John Morley,Critical Miscellanies, Volume 1, Essay 1, Robespierre
Walt Whitman,Complete Prose Works
Andrew Lang,Custom and Myth
G K Chesterton,Alarms and Discursions
Zane Grey,The Call of the Canyon
Sir Joseph Dalton Hooker,Himalayan Journals
Michael Faraday,Experimental Researches in Electricity, Volume 1
Baronness Orczy,A Bride of the Plains
George Alfred Henty,A Search For A Secret, a Novel, Volume 1
Abraham Lincoln,Lincoln's Second Inaugural Address
Sir Richard Francis Burton,Two Trips to Gorilla Land and the Cataracts of the Congo, Volume 1
George Alfred Henty,With Wolfe in Canada
George Bernard Shaw,Dark Lady of the Sonnets
James Matthew Barrie,A Holiday in Bed and Other Sketches
Oscar Wilde,Essays and Lectures
Jacob Abbott,Richard I
Wilkie Collins,Man and Wife
Stephen Leacock,The Mariner of St. Malo, A Chronicle of the Voyages of Jacques Cartier
James Fenimore Cooper,The Spy
Henry David Thoreau,A Plea for Captain John Brown
Henry James,The Altar of the Dead
T S Eliot,Prufrock and Other Observations
William Makepeace Thackeray,The Fatal Boots
Mark Twain,A Tramp Abroad
R M Ballantyne,The World of Ice
Philip Kindred Dick,The Eyes Have It
Sir Arthur Conan Doyle,The Tragedy of The Korosko
Andrew Lang,The Crimson Fairy Book
Sir Arthur Conan Doyle,The Firm of Girdlestone
Henry James,The Bostonians, Volume 2
Beatrix Potter,The Tale of Ginger and Pickles
John Galsworthy,The Little Man
Andrew Lang,The Puzzle of Dickens's Last Plot
Charles Kingsley,Prose Idylls
Benjamin Disraeli,Sketches
Robert Frost,A Boy's Will
George Alfred Henty,By England's Aid or The Freeing of the Netherlands (1585-1604)
John Galsworthy,The Eldest Son
James Fenimore Cooper,The Redskins; or, Indian and Injin, Volume 1
Joseph Conrad,Notes on Life and Letters
William Dean Howells,The Quality of Mercy
Oscar Wilde,Poems
William Dean Howells,Ragged Lady
Hamlin Garland,The Shadow World
Thomas Henry Huxley,The Evolution of Theology: An Anthropological Study
Elizabeth Barrett Browning,'He Giveth His Beloved Sleep'
Herbert George Wells,The Sea Lady
Jacob Abbott,Rollo at Work
Sir Richard Francis Burton,Personal Narrative of a Pilgrimage to Al-Madinah & Meccah, Volume 1
Charles Dickens,The Chimes
Bret Harte,Legends and Tales
G K Chesterton,Wine, Water, and Song
Charles Dickens,The Holly-Tree
Andrew Lang,Myth, Ritual, and Religion, Vol. 1
Robert Louis Stevenson,St. Ives
Charles Dickens,Mrs. Lirriper's Lodgings
Edmund Burke,Selections from the Speeches and Writings of Edmund Burke
Charles Darwin,Coral Reefs
James Joyce,A Portrait of the Artist as a Young Man
Wilkie Collins,The Law and the Lady
Charles Dickens,The Poems and Verses of Charles Dickens
George Alfred Henty,Jack Archer
Louisa May Alcott,Shawl-Straps
William Wymark Jacobs,A Tiger's Skin, The Lady of the Barge and Others, Part 8
Robert Louis Stevenson,The Works of Robert Louis Stevenson - Swanston Edition, Volume 16
Edward Stratemeyer,The Missing Tin Box
Edward Stratemeyer,Four Boy Hunters
William Wymark Jacobs,The Madness of Mr. Lister, Captains All, Book 9
John Galsworthy,Tatterdemalion
Sir Arthur Conan Doyle,The Disappearance of Lady Frances Carfax
George Alfred Henty,The Young Buglers
William Dean Howells,A Likely Story
William Dean Howells,Emile Zola
Lord Tennyson,Queen Mary and Harold
Robert Louis Stevenson,The Works of Robert Louis Stevenson - Swanston Edition, Volume 17
Zane Grey,Wildfire
Herbert George Wells,Kipps
Lord Byron,Don Juan
William Somerset Maugham,The Trembling of a Leaf
Charles Kingsley,Literary and General Lectures and Essays
George Alfred Henty,The Curse of Carne's Hold
William Dean Howells,Through the Eye of the Needle
Rudyard Kipling,Letters of Travel (1892-1913)
Mark Twain,Following the Equator, Complete
Louisa May Alcott,Marjorie's Three Gifts
Jacob Abbott,Caleb in the Country
Zane Grey,The Mysterious Rider
Louisa May Alcott,The Abbot's Ghost, Or Maurice Treherne's Temptation
James Matthew Barrie,A Window in Thrums
Edward Stratemeyer,Richard Dare's Venture
Bret Harte,Maruja
Anthony Trollope,Phineas Redux
Jacob Abbott,Rollo in Paris
William Wordsworth,Poems in Two Volumes, Volume 2
Anthony Trollope,The Parson's Daughter of Oxney Colne
P G Wodehouse,Uneasy Money
Beatrix Potter,Cecily Parsley's Nursery Rhymes
Charles Dickens,The Lamplighter
Herman Melville,Mardi: and A Voyage Thither, Volume 2
Wilkie Collins,I Say No
Thornton Waldo Burgess,The Burgess Animal Book for Children
Charles Darwin,A Monograph on the Sub-class Cirripedia (Volume 1 of 2)
Robert Louis Stevenson,Kidnapped
William Dean Howells,Bride Roses
R M Ballantyne,Fort Desolation
Robert Louis Stevenson,The Works of Robert Louis Stevenson - Swanston Edition, Volume 12
Harold Bindloss,The Gold Trail
Jack London,Revolution and Other Essays
Anthony Trollope,Nina Balatka
Nathaniel Hawthorne,The Great Stone Face
Charles Dickens,A Tale of Two Cities
William Dean Howells,The Standard Household-Effect Company
James Otis,On the Kentucky Frontier
William Wymark Jacobs,The Head of The Family, Sailor's Knots, Part 9
Nathaniel Hawthorne,Buds and Bird Voices (From "Mosses From An Old Manse")
William Dean Howells,First Visit to New England and Others
Anthony Trollope,An Unprotected Female at the Pyramids
George Alfred Henty,True to the Old Flag
Charles Dickens,Mugby Junction
Leigh Hunt,Stories from the Italian Poets: With Lives of the Writers, Volume 1
Eugene O_Neill,The First Man
G K Chesterton,Heretics
Hector Hugh Munro,The Chronicles of Clovis
Sir Richard Francis Burton,The Kasidah of Haji Abdu El-Yezdi
Winston Churchill,A Traveller in War-Time
Hamlin Garland,The Captain of the Gray-Horse Troop
R M Ballantyne,The Lifeboat
William Henry Hudson,A Crystal Age
John Galsworthy,Another Sheaf
Nathaniel Hawthorne,Tanglewood Tales
George Alfred Henty,With Cochrane the Dauntless
Jerome Klapka Jerome,All Roads Lead to Calvary
James Fenimore Cooper,Wyandotte
Frank Richard Stockton,The Great War Syndicate
Charles Dickens,The Haunted Man and the Ghost's Bargin
Anthony Trollope,The Warden
Mark Twain,The American Claimant
John Stuart Mill,Considerations on Representative Government
John Galsworthy,The Patrician
John Morley,The Life of William Ewart Gladstone (Vol 3 of 3)
Henry Rider Haggard,Love Eternal
William Butler Yeats,The Wild Swans at Coole
Grant Allen,Charles Darwin
Harold Bindloss,Brandon of the Engineers
Anthony Trollope,An Old Man's Love
R M Ballantyne,My Doggie and I
William Makepeace Thackeray,The Second Funeral of Napoleon
Louisa May Alcott,Pauline's Passion and Punishment
George Alfred Henty,A Jacobite Exile
Henry James,The Pupil
Washington Irving,Bracebridge Hall, or The Humorists
William Dean Howells,Roman Holidays and Others
Hector Hugh Munro,Beasts and Super-Beasts
Herbert Spencer,The Philosophy of Style
Baronness Orczy,The Nest of the Sparrowhawk
George Alfred Henty,The Cornet of Horse
George Alfred Henty,When London Burned
Zane Grey,The Border Legion
Robert Hooke,Micrographia
George Alfred Henty,The Dragon and the Raven
Nathaniel Hawthorne,John Inglefield's Thanksgiving
R M Ballantyne,The Settler and the Savage
Herman Melville,Moby Dick
John Stuart Mill,The Contest in America
Henry James,The Europeans
Howard Pyle,The Rose of Paradise
Edward Stratemeyer,The Rover Boys on the Great Lakes
Alexander Pope,An Essay on Criticism
G K Chesterton,The Defendant
Jack London,Dutch Courage and Other Stories
Lord Byron,Childe Harold's Pilgrimage
Jonathan Swift,A Modest Proposal
Grant Allen,The Woman Who Did
Henry Rider Haggard,Beatrice
James Otis,Neal, the Miller
Mary Shelley,Frankenstein
Harold Bindloss,Ranching for Sylvia
Charles Kingsley,Town Geology
Sir Arthur Conan Doyle,The Cabman's Story
John Ruskin,Mornings in Florence
Wilkie Collins,The Guilty River
Sir Humphry Davy,Consolations in Travel
Grant Allen,Hilda Wade
Sir Arthur Conan Doyle,The Adventure of the Devil's Foot
Howard Pyle,The Story of Sir Launcelot and His Companions
Bret Harte,A Sappho of Green Springs
William Dean Howells,Criticism And Fiction
Beatrix Potter,The Tale of Samuel Whiskers
Henry James,The Spoils of Poynton
Jerome Klapka Jerome,Idle Ideas in 1905
D H Lawrence,Sons and Lovers
Bret Harte,Found At Blazing Star
Hamlin Garland,A Son of the Middle Border
William Dean Howells,A Pair of Patient Lovers
Rafael Sabatini,The Sea-Hawk
William Wymark Jacobs,Watch-Dogs, Ship's Company, Part 5
Charlotte Mary Yonge,A Reputed Changeling
William Dean Howells,Indian Summer
George Alfred Henty,The Bravest of the Brave
George Alfred Henty,At Agincourt
James Matthew Barrie,Quality Street
P B Shelley,Peter Bell the Third
Edward Stratemeyer,The Young Oarsmen of Lakeview
Robert Southey,Poems
Andrew Lang,Essays in Little
Samuel Taylor Coleridge,The Complete Poetical Works of Samuel Taylor Coleridge
Hamlin Garland,A Little Norsk; Or, Ol' Pap's Flaxen
Edmund Burke,The Works of the Right Honourable Edmund Burke, Vol. 03 (of 12)
John Galsworthy,Loyalties
R M Ballantyne,Silver Lake
William Makepeace Thackeray,Memoirs of Mr. Charles J. Yellowplush
Lucy Maud Montgomery,Anne Of Green Gables
Charles Kingsley,Sermons for the Times
Sir Isaac Newton,Observations upon the Prophecies of Daniel, and the Apocalypse of St. John
George Alfred Henty,Rujub, the Juggler
Henry Rider Haggard,Queen Sheba's Ring
Charlotte Mary Yonge,The Three Brides
Sir Richard Francis Burton,Personal Narrative of a Pilgrimage to Al-Madinah & Meccah, Volume 2
Edward Phillips Oppenheim,The Black Box
Walter de la Mare,Henry Brocken
Henry James,A Little Tour in France, Version 1
George Bernard Shaw,The Inca of Perusalem
Nathaniel Hawthorne,The House of the Seven Gables
Washington Irving,Chronicle of the Conquest of Granada
William Makepeace Thackeray,Men's Wives
D H Lawrence,The Rainbow
R M Ballantyne,The Coral Island
Anthony Trollope,Marion Fay
George Bernard Shaw,Candida
Benjamin Disraeli,Venetia
Herbert George Wells,War and the Future
William Wordsworth,Poems in Two Volumes, Volume 1
Rudyard Kipling,Soldiers Three
William Dean Howells,Their Silver Wedding Journey
G K Chesterton,The Appetite of Tyranny
George Eliot,Impressions of Theophrastus Such
R M Ballantyne,Jarwin and Cuffy
William Somerset Maugham,Caesar's Wife
William Butler Yeats,Rosa Alchemica
Hamlin Garland,A Spoil of Office
P G Wodehouse,Piccadilly Jim
Henry Rider Haggard,Mr. Meeson's Will
Walter de la Mare,Down-Adown-Derry
Zane Grey,Riders of the Purple Sage
Charlotte Mary Yonge,Countess Kate
Agatha Christie,The Secret Adversary
Jacob Abbott,Margaret of Anjou
Jack London,John Barleycorn
William Butler Yeats,Seven Poems and a Fragment
George Alfred Henty,Wulf the Saxon
Lyman Frank Baum,The Scarecrow of Oz
Daniel Defoe,An Essay Upon Projects
William Butler Yeats,Synge And The Ireland Of His Time
Hamlin Garland,Rose of Dutcher's Coolly
Harold Bindloss,Harding of Allenwood
G K Chesterton,The Wild Knight and Other Poems
Henry James,The Middle Years
Joseph Conrad,To-morrow
Robert Louis Stevenson,The Works of Robert Louis Stevenson - Swanston Edition, Volume 2
Lucy Maud Montgomery,Rilla of Ingleside
Daniel Defoe,History of the Plague in London
George Bernard Shaw,Heartbreak House
William Makepeace Thackeray,Ballads
John Ruskin,Modern Painters, Volume 4 (of 5)
Mark Twain,The Tragedy of Pudd'nhead Wilson
Andrew Lang,The Clyde Mystery
Beatrix Potter,The Tale of Mr. Jeremy Fisher
James Russell Lowell,The Complete Poetical Works of James Russell Lowell
William J Long,Outlines of English and American Literature
William Wymark Jacobs,An Adulteration Act, The Lady of the Barge and Others, Part 10
William Dean Howells,The Man of Letters as a Man of Business
John Dryden,Palamon and Arcite
Sir Arthur Conan Doyle,The Adventure of the Bruce-Partington Plans
Anthony Trollope,The Small House at Allington
Sir Francis Galton,Inquiries into Human Faculty and Its Development
Louisa May Alcott,Eight Cousins
William Dean Howells,Cambridge Neighbors
Walt Whitman,Leaves of Grass
Baronness Orczy,The League of the Scarlet Pimpernel
Zane Grey,Tales of lonely trails
William Dean Howells,The Register
Howard Pyle,Howard Pyle's Book of Pirates
John Ruskin,On the Old Road, Vol. 2 (of 2)
Jonathan Swift,The Prose Works of Jonathan Swift, D.D., Volume 6
George Bernard Shaw,You Never Can Tell
John Morley,Studies in Literature
William Wymark Jacobs,Odd Craft
Anthony Trollope,Castle Richmond
Rudyard Kipling,The Bridge-Builders
Charles Kingsley,All Saints' Day and Other Sermons
Herbert George Wells,The War of the Worlds
Philip Kindred Dick,Piper in the Woods
Lewis Carroll,Feeding the Mind
George Alfred Henty,By Right of Conquest
Oscar Wilde,Intentions
Bertrand Russell,Political Ideals
Nathaniel Hawthorne,Beneath an Umbrella (From "Twice Told Tales")
Bret Harte,Sally Dows and Other Stories
G K Chesterton,The Man Who Was Thursday
Robert Louis Stevenson,The Works of Robert Louis Stevenson - Swanston Edition, Volume 9
William Dean Howells,Poems
Jack London,The Son of the Wolf
Charles Dickens,Some Christmas Stories
Robert Louis Stevenson,Ballads
Jack London,The Red One
R M Ballantyne,The Big Otter
Edgar Rice Burroughs,Thuvia, Maid of Mars
George Alfred Henty,The Lion of the North
Jack London,Theft
Andrew Lang,A Collection of Ballads
G K Chesterton,A Miscellany of Men
Nathaniel Hawthorne,The Scarlet Letter
Edward Stratemeyer,The Campaign of the Jungle
Henry James,Daisy Miller
Bret Harte,A Phyllis of the Sierras
William Wymark Jacobs,Deserted, Sailor's Knots, Part 1
Charles Dickens,Miscellaneous Papers
Herbert Spencer,Essays: Scientific, Political, & Speculative, Volume I
Andrew Lang,Alfred Tennyson
Lyman Frank Baum,The Road to Oz
Harold Bindloss,For Jacinta
William Penn,A Brief Account of the Rise and Progress of the People Called Quakers
Lucy Maud Montgomery,Lucy Maud Montgomery Short Stories, 1896 to 1901
Thomas Henry Huxley,Lectures and Essays, Version 1
Sir Arthur Conan Doyle,Danger! and Other Stories
Charles Kingsley,Out of the Deep
James Russell Lowell,The Writings of James Russell Lowell in Prose and Poetry, Volume V
John Dryden,Dryden's Works Vol. 3 (of 18)
O Henry,Rolling Stones
Henry James,Four Meetings
Andrew Lang,Helen of Troy
Anthony Trollope,Miss Sarah Jack, of Spanish Town, Jamaica
Sir Isaac Newton,Opticks
James Otis,Down the Slope
Bram Stoker,The Jewel of Seven Stars
Charles Dickens,The Letters of Charles Dickens Volume 3
Hamlin Garland,Main-Travelled Roads
Mark Twain,A Burlesque Autobiography
Rudyard Kipling,The Day's Work, Part 1
Wilkie Collins,My Lady's Money
William Dean Howells,The March Family Trilogy
Nathaniel Hawthorne,Sylph Etherege
Andrew Lang,Rhymes a la Mode
Wilkie Collins,The Frozen Deep
Rafael Sabatini,The Tavern Knight
Thomas Henry Huxley,Yeast
Wilkie Collins,The Dead Alive
Herman Melville,Redburn. His First Voyage
R M Ballantyne,The Golden Dream
William Butler Yeats,Two plays for dancers
Jack London,White Fang
Frank Richard Stockton,Mrs. Cliff's Yacht
Oscar Wilde,Selected Prose of Oscar Wilde
Thomas Henry Huxley,Evolution and Ethics and Other Essays
Grant Allen,Recalled to Life
Frank Richard Stockton,The Dusantes
Sir Arthur Conan Doyle,The Refugees
G K Chesterton,Greybeards at Play
Joseph Conrad,Typhoon
Nathaniel Hawthorne,A Wonder Book for Girls & Boys
John Ruskin,Time and Tide by Weare and Tyne
Daniel Defoe,The Fortunate Mistress (Parts 1 and 2)
William Wymark Jacobs,More Cargoes
Benjamin Disraeli,Lothair
R M Ballantyne,Chasing the Sun
Thomas Henry Huxley,Lectures and Essays, Version 2
George Bernard Shaw,The Miraculous Revenge
George Alfred Henty,Friends, though divided
Baronness Orczy,The Old Man in the Corner
Zane Grey,The Last of the Plainsmen
George Alfred Henty,Facing Death
William Somerset Maugham,East of Suez
Andrew Lang,Books and Bookmen
Robert Louis Stevenson,The Works of Robert Louis Stevenson - Swanston Edition, Volume 1
Charles Dickens,Sketches of Young Couples
Baronness Orczy,The Laughing Cavalier
Charlotte Mary Yonge,Stray Pearls
Beatrix Potter,The Tale of Mrs. Tiggy-Winkle
James Fenimore Cooper,The Crater
Henry James,Sir Dominick Ferrand
Lyman Frank Baum,Aunt Jane’s Nieces on the Ranch
Washington Irving,The Legend of Sleepy Hollow
Sir Walter Scott,The Heart of Mid-Lothian
G K Chesterton,The Ballad of the White Horse
Thornton Waldo Burgess,Mother West Wind 'Why' Stories
Nathaniel Hawthorne,The New Adam and Eve (From "Mosses From An Old Manse")
Robert Louis Stevenson,The Works of Robert Louis Stevenson - Swanston Edition, Volume 10
Sir Richard Francis Burton,The Land of Midian, Volume 1
John Keats,Endymion
Herman Melville,Mardi: and A Voyage Thither, Volume 1
William Henry Hudson,Birds in Town and Village
Charles Kingsley,Glaucus; or The Wonders of the Shore
R M Ballantyne,The Wild Man of the West
Andrew Lang,A Monk of Fife
Sir Arthur Conan Doyle,The Adventures of Gerard
William Dean Howells,A Belated Guest
Thomas Carlyle,History of Friedrich II of Prussia, Volume 3
Oscar Wilde,Selected Poems of Oscar Wilde
Harriet Elizabeth Beecher Stowe,Oldtown Fireside Stories
Jerome Klapka Jerome,Dreams
James Matthew Barrie,Margaret Ogilvy
George Alfred Henty,The Young Franc Tireurs
G K Chesterton,Magic
Edmund Burke,Thoughts on the Present Discontents
Harold Bindloss,By Right of Purchase
Charlotte Mary Yonge,The Trial
Charles Kingsley,Hereward, The Last of the English
Nathaniel Hawthorne,Grandfather's Chair
Henry Rider Haggard,The Ivory Child
Rafael Sabatini,The Snare
Joseph Conrad,Lord Jim
George Alfred Henty,Out on the Pampas
Edward Phillips Oppenheim,The Box with the Broken Seals
Andrew Lang,The Valet's Tragedy and Other Stories
Andrew Lang,Sir Walter Scott and the Border Minstrelsy
Frank Richard Stockton,Kate Bonnet
Andrew Lang,He
Charlotte Mary Yonge,The Stokesley Secret
Harriet Elizabeth Beecher Stowe,Sunny Memories Of Foreign Lands, Volume 1 (of 2)
Jacob Abbott,Xerxes
John Bunyan,The Pharisee And The Publican
Edward Phillips Oppenheim,The Betrayal
Joseph Conrad,Victory
Thomas Hardy,A Changed Man and Other Tales
George Alfred Henty,One of the 28th
D H Lawrence,The Prussian Officer
William Butler Yeats,The Countess Cathleen
James Fenimore Cooper,Ned Myers
Sir William Schwenck Gilbert,Fifty Bab Ballads
John Morley,Critical Miscellanies, Volume 3, Essay 9, The Expansion of England
John Bunyan,The Heavenly Footman
Charlotte Mary Yonge,The Armourer's Prentices
Nathaniel Hawthorne,Passages from the American Notebooks, Volume 2
Edgar Rice Burroughs,At the Earth's Core
Charles Darwin,On the Origin of Species by Means of Natural Selection or the Preservation of Favoured Races in the Struggle for Life. (2nd edition)
Jerome Klapka Jerome,Malvina of Brittany
Charles Dickens,The Old Curiosity Shop
Henry Rider Haggard,Finished
William Dean Howells,The Rise of Silas Lapham
John Galsworthy,The Skin Game
Charlotte Mary Yonge,The Caged Lion
William Wymark Jacobs,Made to Measure, Deep Waters, Part 3
Howard Pyle,The Ruby of Kishmoor
Charles Dickens,Little Dorrit
Charlotte Mary Yonge,The Little Duke
Louisa May Alcott,Jo's Boys
Bret Harte,Openings in the Old Trail
Edmund Burke,The Works of the Right Honourable Edmund Burke, Vol. 05 (of 12)
Henry Rider Haggard,The Lady Of Blossholme
Daniel Defoe,The Life and Most Surprising Adventures of Robinson Crusoe
